date,time,latitude,longitude,depth,mag,id,place,type
2023-01-03,22:20:56.509,-24.1135,-66.8083,198.977,4.2,us7000j1xu,"51 km WNW of San Antonio de los Cobres, Argentina",earthquake
2023-01-03,22:06:01.697,52.3738,-176.5056,204,2.6,us7000j5yg,"56 km N of Adak, Alaska",earthquake
2023-01-03,21:52:08.522,-57.7447,-25.3787,33.147,5.3,us7000j1xn,South Sandwich Islands region,earthquake
2023-01-03,21:44:30.080,41.7943333,-111.9201667,0.79,3.19,uu60529092,"1 km NE of Benson, Utah",earthquake
2023-01-03,21:43:23.510,18.8308333333333,-67.43,5.22,2.85,pr71390728,Mona Passage,earthquake
2023-01-03,21:42:31.989,36.2977,21.9191,10,4.2,us7000j1xi,"55 km S of Koróni, Greece",earthquake
2023-01-03,21:36:12.330,32.325,-115.3311667,18.22,2.47,ci40153367,"13km WSW of Delta, B.C., MX",earthquake
2023-01-03,21:27:27.555,31.62432781,-104.1197855,6.080151367,2.7,tx2023afhn,"46 km NW of Toyah, Texas",earthquake
2023-01-03,21:20:26.577,-9.012,158.0908,10,4.4,us7000j467,"170 km SE of Gizo, Solomon Islands",earthquake
2023-01-03,20:49:03.462,36.3063,22.0519,10,4.1,us7000j1wx,"54 km S of Koróni, Greece",earthquake
2023-01-03,20:20:31.748,38.3049,-30.2982,10,4.5,us7000j1wq,"140 km W of Castelo Branco, Portugal",earthquake
2023-01-03,20:12:41.800,55.8483,-149.2191,11.536,3.3,us7000j1zf,Gulf of Alaska,earthquake
2023-01-03,19:23:11.088,60.9035,-150.5032,45.5,2.8,ak0235a289d,"10 km ESE of Point Possession, Alaska",earthquake
2023-01-03,19:07:10.429,50.4997,-174.9753,2.7,2.5,ak02359yssi,"191 km SE of Adak, Alaska",earthquake
2023-01-03,18:19:25.469,0.8166,-29.2224,10,5.5,us7000j1w3,central Mid-Atlantic Ridge,earthquake
2023-01-03,18:00:46.944,52.1322,-172.5041,60.2,2.5,ak02359bxzq,"116 km E of Atka, Alaska",earthquake
2023-01-03,17:55:44.573,-2.4596,140.7484,26.757,5,us7000j1vz,"8 km NNE of Jayapura, Indonesia",earthquake
2023-01-03,16:39:23.020,-37.6369,175.6867,10,5,us7000j1vk,"20 km NNW of Matamata, New Zealand",earthquake
2023-01-03,16:00:51.977,-4.6561,152.5,66.53,4.6,us7000j45x,"New Britain region, Papua New Guinea",earthquake
2023-01-03,15:46:16.396,-2.9351,134.2411,10.49,4.6,us7000j1um,"147 km WNW of Nabire, Indonesia",earthquake
2023-01-03,15:36:57.961,50.7136,-174.7971,10,2.5,us7000j5p9,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2023-01-03,15:31:33.174,-2.8884,134.2964,9.754,4.6,us7000j1ug,"near the north coast of Papua, Indonesia",earthquake
2023-01-03,14:53:33.655,-65.4071,178.8954,10,5.6,us7000j1u9,Balleny Islands region,earthquake
2023-01-03,14:33:56.556,53.2242,-160.7722,10,2.6,us7000j5p7,"228 km SSE of King Cove, Alaska",earthquake
2023-01-03,14:15:35.531,52.1285,-179.3716,144.3,2.5,ak023571ehx,"190 km W of Adak, Alaska",earthquake
2023-01-03,14:05:23.210,11.8178,-86.9783,57.546,4.2,us7000j1ty,"50 km W of Masachapa, Nicaragua",earthquake
2023-01-03,13:55:56.034,12.8244,-90.1479,10,4.6,us7000j1tw,"91 km SSW of Acajutla, El Salvador",earthquake
2023-01-03,13:31:20.660,19.4895,-155.267166666667,18.8,4,hv73293392,"6 km NW of Volcano, Hawaii",earthquake
2023-01-03,13:28:38.500,48.3198,23.157,9.554,4.3,us7000j45y,"1 km ESE of Bilky, Ukraine",earthquake
2023-01-03,13:21:02.133,52.079,-168.3708,10,3,us7000j5nz,"101 km SSE of Nikolski, Alaska",earthquake
2023-01-03,13:09:08.155,-65.1572,179.3624,10,5.5,us7000j1tt,Balleny Islands region,earthquake
2023-01-03,12:55:32.361,-2.4701,140.9095,24.294,5.1,us7000j1tl,"near the north coast of Papua, Indonesia",earthquake
2023-01-03,12:26:10.355,-31.5565,-69.3157,120.995,4.5,us7000j1tg,"San Juan, Argentina",earthquake
2023-01-03,12:15:31.442,60.1189,-150.3174,44.7,2.6,ak02355uivl,"46 km NE of Fox River, Alaska",earthquake
2023-01-03,11:43:10.310,10.3339,125.9109,57.172,5,us7000j1td,"Leyte, Philippines",earthquake
2023-01-03,10:42:03.158,56.1972,-149.6953,10,3,ak02354tduj,"222 km SE of Chiniak, Alaska",earthquake
2023-01-03,09:58:25.140,-40.9373,-88.1001,10,4.8,us7000j1sw,West Chile Rise,earthquake
2023-01-03,09:38:12.630,41.7976667,-111.9216667,5.44,2.66,uu60529057,Utah,earthquake
2023-01-03,09:32:29.183,-3.9307,133.2745,30.815,4.8,us7000j1sr,"196 km NNE of Tual, Indonesia",earthquake
2023-01-03,09:01:37.404,-17.9368,-178.3101,612.415,4.5,us7000j1sj,"251 km E of Levuka, Fiji",earthquake
2023-01-03,07:08:36.916,40.2638,142.5972,42.121,5.1,us7000j1s3,"88 km NE of Miyako, Japan",earthquake
2023-01-03,06:57:21.716,58.5106,-156.2819,177.7,2.6,ak02352iwsm,"29 km SE of King Salmon, Alaska",earthquake
2023-01-03,06:52:32.448,53.7752,-165.4867,69.093,3.6,us7000j1ry,"44 km SSE of Akutan, Alaska",earthquake
2023-01-03,06:45:22.840,40.1091667,-120.9998333,12.71,2.7,nc73828266,"5km SW of Greenville, CA",earthquake
2023-01-03,06:26:25.027,53.4026,-166.9113,9.239,2.6,us7000j5mw,"58 km SSW of Unalaska, Alaska",earthquake
2023-01-03,05:50:12.760,41.8058333,-111.9253333,7.43,2.82,uu60529032,"2 km N of Benson, Utah",earthquake
2023-01-03,05:24:20.070,18.8268333333333,-65.035,16.12,3,pr71390653,"54 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-03,04:57:30.345,56.0346,-161.4005,208.1,2.8,ak02351c3mr,"12 km WNW of Nelson Lagoon, Alaska",earthquake
2023-01-03,04:51:43.811,-56.2277,-122.47,10,4.6,us7000j45e,southern East Pacific Rise,earthquake
2023-01-03,04:32:21.424,-16.9179,-72.4467,63.519,4.4,us7000j1r8,"22 km S of Quilca, Peru",earthquake
2023-01-03,03:28:44.523,-2.5301,140.8763,35,4.3,us7000j45c,"17 km E of Jayapura, Indonesia",earthquake
2023-01-03,03:27:17.640,19.2253333333333,-66.5016666666667,22.79,3.43,pr71390623,"84 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2023-01-03,03:15:15.854,45.8784,-27.6336,10,4.5,us7000j45b,northern Mid-Atlantic Ridge,earthquake
2023-01-03,03:07:56.718,-20.8277,-177.8009,544.766,4.2,us7000j45i,Fiji region,earthquake
2023-01-03,02:45:06.086,51.6497,178.7377,70,2.6,ak023502kym,"Rat Islands, Aleutian Islands, Alaska",earthquake
2023-01-03,02:40:12.630,17.9578333333333,-66.845,18.44,2.61,pr71390618,"4 km SW of Indios, Puerto Rico",earthquake
2023-01-03,02:31:29.630,18.5491,-66.8916,5,3.46,pr2023003000,"8 km NW of Camuy, Puerto Rico",earthquake
2023-01-03,02:30:54.652,57.028,-147.8318,10.1,2.9,ak0234zzlh5,"275 km ESE of Chiniak, Alaska",earthquake
2023-01-03,02:09:54.668,-18.2744,-70.0159,88.136,4.1,us7000j1qq,"37 km NE of Arica, Chile",earthquake
2023-01-03,02:05:19.690,18.3698333333333,-66.343,60.2,3,pr71390583,"4 km NW of Corozal, Puerto Rico",earthquake
2023-01-03,01:59:11.788,8.4265,126.6748,60.755,4.5,us7000j459,"37 km E of Hinatuan, Philippines",earthquake
2023-01-03,01:44:41.492,-4.9837,144.3355,10,4.4,us7000j457,"88 km NE of Wabag, Papua New Guinea",earthquake
2023-01-03,01:42:26.994,-22.1015,170.1577,10,4.5,us7000j458,"243 km ESE of Tadine, New Caledonia",earthquake
2023-01-03,01:20:22.265,42.0714,80.8577,10,4.4,us7000j1qm,"109 km NNE of Aksu, China",earthquake
2023-01-03,01:17:26.931,-23.4055,-174.5402,10,4.6,us7000j456,"233 km S of ‘Ohonua, Tonga",earthquake
2023-01-03,01:07:25.496,3.6361,124.5139,250.613,4.4,us7000j454,Celebes Sea,earthquake
2023-01-03,01:05:36.386,10.7847,95.0957,10,4.3,us7000j455,"274 km ESE of Port Blair, India",earthquake
2023-01-03,01:01:04.070,35.5026667,-118.3831667,5.56,2.68,ci40153151,"14km SE of Bodfish, CA",earthquake
2023-01-03,00:55:23.259,18.9597,145.067,566.521,4.3,us7000j1qj,"Pagan region, Northern Mariana Islands",earthquake
2023-01-03,00:27:26.197,31.72723056,-104.5184535,5.10324707,2.6,tx2023adrx,"51 km SSW of Whites City, New Mexico",earthquake
2023-01-03,00:22:01.686,10.8475,95.1111,10,4.1,us7000j453,"Andaman Islands, India region",earthquake
2023-01-03,00:09:59.517,55.7896,-161.4362,186.9,2.5,ak0234yo6nl,"27 km SSW of Nelson Lagoon, Alaska",earthquake
2023-01-02,23:55:18.765,-8.0831,107.9901,62.155,4.6,us7000j1q7,"81 km SSW of Kawalu, Indonesia",earthquake
2023-01-02,23:01:13.677,31.1635,141.825,10,5.2,us7000j1pz,"Izu Islands, Japan region",earthquake
2023-01-02,22:41:09.120,37.371,-118.368,5.96,3.06,nc73828121,"2km ENE of Bishop, CA",earthquake
2023-01-02,22:39:59.332,-2.4043,140.7873,25.018,4.4,us7000j44k,"16 km NNE of Jayapura, Indonesia",earthquake
2023-01-02,22:14:18.048,55.5136,162.0419,64.876,4.4,us7000j1pl,"84 km SSW of Ust’-Kamchatsk Staryy, Russia",earthquake
2023-01-02,22:09:38.217,8.4451,126.8997,35,5.2,us7000j1pj,"60 km ENE of Barcelona, Philippines",earthquake
2023-01-02,22:01:06.100,19.1591666666667,-66.522,15.3,3.21,pr71390553,"77 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2023-01-02,21:52:49.275,-7.5835,127.5134,170.482,4,us7000j44j,"118 km NNE of Lospalos, Timor Leste",earthquake
2023-01-02,21:39:24.623,5.3792,97.0686,18.646,4.4,us7000j44m,"northern Sumatra, Indonesia",earthquake
2023-01-02,21:37:26.317,40.5483,-29.3131,10,4.9,us7000j1p9,"196 km NE of Santa Cruz das Flores, Portugal",earthquake
2023-01-02,21:32:50.529,-2.5003,140.9669,10.5,4.2,us7000j44l,"near the north coast of Papua, Indonesia",earthquake
2023-01-02,21:18:27.137,-17.8422,-178.4887,571.691,4.3,us7000j44f,"233 km E of Levuka, Fiji",earthquake
2023-01-02,21:05:36.655,3.5828,127.107,41.675,4.5,us7000j44e,"228 km NNW of Tobelo, Indonesia",earthquake
2023-01-02,20:45:43.720,19.244499206543,-155.40950012207,33.8300018310547,2.92,hv73292287,"8 km ENE of Pāhala, Hawaii",earthquake
2023-01-02,20:34:03.495,59.9725,-153.295,127.2,2.5,ak0233n6nn3,"49 km ENE of Pedro Bay, Alaska",earthquake
2023-01-02,20:11:27.551,10.8133,91.5951,10,4.4,us7000j1nn,"156 km SW of Bamboo Flat, India",earthquake
2023-01-02,19:51:04.000,18.2028333333333,-67.1446666666667,25.6,3.19,pr71390518,Puerto Rico,earthquake
2023-01-02,19:25:14.141,30.2172,-41.962,10,5.2,us7000j1nh,northern Mid-Atlantic Ridge,earthquake
2023-01-02,19:06:23.434,35.5106,25.8532,10,4,us7000j1nd,"29 km NNE of Eloúnda, Greece",earthquake
2023-01-02,18:47:26.946,36.0239,139.8384,102.909,4.4,us7000j1n9,"6 km WSW of Iwai, Japan",earthquake
2023-01-02,18:22:46.080,45.97,150.8058,98.77,5.3,us7000j1n1,Kuril Islands,earthquake
2023-01-02,18:08:00.218,9.7538,-69.6312,10,4.5,us7000j1mr,"18 km ESE of El Tocuyo, Venezuela",earthquake
2023-01-02,17:58:13.194,52.3363,-168.4659,39.882,4.3,us7000j1mp,"72 km SSE of Nikolski, Alaska",earthquake
2023-01-02,16:49:49.976,-8.3498,112.6405,127.241,4.2,us7000j44a,"19 km S of Gongdanglegi Kulon, Indonesia",earthquake
2023-01-02,16:21:21.196,12.6191,143.3343,69.938,4.5,us7000j449,"161 km WSW of Merizo Village, Guam",earthquake
2023-01-02,16:07:30.960,-7.0518,125.3116,489.148,4.5,us7000j1mi,"169 km N of Dili, Timor Leste",earthquake
2023-01-02,16:05:17.870,-65.2429,179.2554,10.015,4.9,us7000j44i,Balleny Islands region,earthquake
2023-01-02,16:00:22.482,-9.0813,40.6115,10,4.3,us7000j448,"139 km NNE of Mtwara, Tanzania",earthquake
2023-01-02,15:56:16.023,36.5797,142.4842,25.237,4.5,us7000j1mf,"152 km ESE of Iwaki, Japan",earthquake
2023-01-02,15:40:37.450,51.8651,-175.1889,66.489,2.6,us7000j5ek,"77 km WSW of Atka, Alaska",earthquake
2023-01-02,15:37:15.905,31.8534,131.5447,47.985,4.2,us7000j447,"13 km ESE of Miyazaki, Japan",earthquake
2023-01-02,14:46:16.461,-19.9514,-174.3869,63.161,4.8,us7000j1m9,Tonga,earthquake
2023-01-02,13:47:30.237,53.8527,-164.0014,29.044,2.6,us7000j5ej,"117 km SSW of False Pass, Alaska",earthquake
2023-01-02,13:37:26.790,41.8071667,-111.951,6.98,2.57,uu60032349,Utah,earthquake
2023-01-02,13:37:09.790,41.8068333,-111.9213333,0.65,2.54,uu60528987,"2 km NNE of Benson, Utah",earthquake
2023-01-02,13:18:34.349,-20.5016,-178.4382,570.9,4.6,us7000j1m2,Fiji region,earthquake
2023-01-02,13:07:45.515,51.3249,-179.536,32.116,4.2,us7000j1m1,"210 km WSW of Adak, Alaska",earthquake
2023-01-02,12:50:01.945,52.2995,-175.8328,172.742,3,us7000j5ei,"72 km NE of Adak, Alaska",earthquake
2023-01-02,12:05:35.380,17.9806666666667,-66.9166666666667,13.85,2.52,pr71390493,Puerto Rico region,earthquake
2023-01-02,11:54:12.247,36.0965,21.6896,10,4.1,us7000j1lp,"80 km S of Methóni, Greece",earthquake
2023-01-02,11:51:08.590,19.1606674194336,-155.352340698242,29.5499992370605,2.75999999,hv73291812,"14 km ESE of Pāhala, Hawaii",earthquake
2023-01-02,11:24:09.437,-31.3613,-68.2466,105.312,4.5,us7000j1li,"25 km ENE of San Martín, Argentina",earthquake
2023-01-02,11:24:04.950,17.9613333333333,-67.0046666666667,8.09,2.85,pr71390453,"4 km ESE of La Parguera, Puerto Rico",earthquake
2023-01-02,10:57:53.640,19.1456666666667,-67.251,32.02,3.09,pr71390433,"74 km NNW of San Antonio, Puerto Rico",earthquake
2023-01-02,10:39:59.892,5.4736,97.1091,10,5.1,us7000j1l9,"northern Sumatra, Indonesia",earthquake
2023-01-02,10:36:41.974,60.2614,-153.429,159.2,2.7,ak0233h8ty7,"49 km E of Port Alsworth, Alaska",earthquake
2023-01-02,09:57:56.032,16.4131,-95.1513,80.334,4.1,us7000j1ky,"6 km ENE of Colonia Jordán, Mexico",earthquake
2023-01-02,09:15:08.050,18.9828333333333,-67.1888333333333,16.43,3.3,pr71390418,"55 km N of San Antonio, Puerto Rico",earthquake
2023-01-02,09:06:44.837,31.68706615,-104.413051,6.080151367,3.2,tx2023acno,"54 km S of Whites City, New Mexico",earthquake
2023-01-02,09:01:08.512,51.4217,-177.8996,26,3,ak0233gftq3,"101 km WSW of Adak, Alaska",earthquake
2023-01-02,08:59:42.100,40.5218333,-124.394,18.54,2.54,nc73827871,"12km WSW of Ferndale, CA",earthquake
2023-01-02,08:59:42.014,-6.6864,144.5568,45.287,4.9,us7000j1kp,"76 km SE of Ialibu, Papua New Guinea",earthquake
2023-01-02,08:59:01.467,31.6774117,-104.4135009,7.005639647999999,2.8,tx2023acnh,western Texas,earthquake
2023-01-02,08:49:35.846,43.4289,-127.1909,10,3.9,us7000j1kj,off the coast of Oregon,earthquake
2023-01-02,08:47:45.596,43.3825,-127.7533,10,3.4,us7000j1ks,"273 km W of Bandon, Oregon",earthquake
2023-01-02,08:34:58.740,18.1705,-67.0625,27.06,2.48,pr71390413,"7 km ENE of Hormigueros, Puerto Rico",earthquake
2023-01-02,08:34:07.047,41.1992,140.2131,153.502,4.1,us7000j1kf,"Hokkaido, Japan region",earthquake
2023-01-02,08:32:22.725,52.6305,-168.9702,61,2.7,ak0233g12kr,"Fox Islands, Aleutian Islands, Alaska",earthquake
2023-01-02,08:27:17.546,59.929,-151.5805,65.8,3.1,ak0233fzzfo,"8 km ESE of Happy Valley, Alaska",earthquake
2023-01-02,08:12:28.607,35.7262,25.8468,10,4.3,us7000j1k7,"52 km NNE of Eloúnda, Greece",earthquake
2023-01-02,07:42:32.356,59.8343,-153.4076,128,2.7,ak0233fhsrb,"39 km E of Pedro Bay, Alaska",earthquake
2023-01-02,07:29:24.150,17.8798333333333,-66.958,7.72,3.14,pr71390393,"11 km SSW of Guánica, Puerto Rico",earthquake
2023-01-02,07:20:27.157,40.4442,-29.3723,10,5.3,us7000j1jv,"185 km NE of Santa Cruz das Flores, Portugal",earthquake
2023-01-02,07:10:12.879,40.5898,-29.3734,10,4.7,us7000j1jp,"195 km NE of Santa Cruz das Flores, Portugal",earthquake
2023-01-02,07:03:01.824,52.8653,-162.1872,26.2,3.3,ak0233f9die,"235 km SSE of False Pass, Alaska",earthquake
2023-01-02,07:01:23.740,17.9661666666667,-67.0091666666667,9.16,2.66,pr71390408,"4 km ESE of La Parguera, Puerto Rico",earthquake
2023-01-02,06:56:51.300,17.9463333333333,-67.0085,10.55,2.88,pr71390378,"5 km SE of La Parguera, Puerto Rico",earthquake
2023-01-02,06:55:06.060,17.9633,-67.0076,9,4.1,pr2023002000,Puerto Rico region,earthquake
2023-01-02,06:51:59.485,63.1493,-150.4226,106.5,2.6,ak0233eycoy,"74 km NNE of Petersville, Alaska",earthquake
2023-01-02,06:45:13.157,-24.0926,-66.9163,193.623,4.5,us7000j1jc,"62 km WNW of San Antonio de los Cobres, Argentina",earthquake
2023-01-02,06:11:48.350,17.9496666666667,-66.9166666666667,15.7,2.48,pr71390338,"2 km SSW of Guánica, Puerto Rico",earthquake
2023-01-02,05:48:21.202,-59.74,-25.8967,10,4.7,us7000j1iv,South Sandwich Islands region,earthquake
2023-01-02,05:28:08.194,36.4337,21.8037,40.846,4.6,us7000j1in,"42 km SSW of Koróni, Greece",earthquake
2023-01-02,05:25:47.275,-22.3471,-179.5541,556.877,4.6,us7000j1iw,south of the Fiji Islands,earthquake
2023-01-02,05:20:35.827,41.9421,142.5841,70.086,4.4,us7000j1im,"47 km SSE of Shizunai-furukawachō, Japan",earthquake
2023-01-02,04:57:01.501,54.157,-164.3023,10,2.8,us7000j1ym,"96 km E of Akutan, Alaska",earthquake
2023-01-02,04:52:51.380,52.1995,-168.2191,27.105,3.8,us7000j43r,"93 km SSE of Nikolski, Alaska",earthquake
2023-01-02,04:21:34.794,27.5974,90.3069,35,4.4,us7000j1if,Bhutan,earthquake
2023-01-02,04:15:00.130,17.9478333333333,-66.9085,12.69,2.8,pr71390323,Puerto Rico region,earthquake
2023-01-02,04:06:03.396,54.4969,-159.5794,36.047,2.6,us7000j5l2,"110 km SSE of Sand Point, Alaska",earthquake
2023-01-02,03:48:31.481,50.6602,-175.2714,10,2.8,us7000j5l8,"165 km SE of Adak, Alaska",earthquake
2023-01-02,03:43:18.827,52.2686,-168.4544,35.262,2.9,us7000j5l7,"Fox Islands, Aleutian Islands, Alaska",earthquake
2023-01-02,03:40:14.836,52.1725,-168.2849,25.816,2.9,us7000j5l1,"Fox Islands, Aleutian Islands, Alaska",earthquake
2023-01-02,03:27:29.148,9.3909,126.0204,10.004,4.4,us7000j43q,"7 km NE of Cantilan, Philippines",earthquake
2023-01-02,03:20:18.170,33.3975,-116.3898333,3.36,2.61,ci40152887,"16km N of Borrego Springs, CA",earthquake
2023-01-02,02:14:44.802,10.5549,-62.3692,89.663,4.4,us7000j43p,"8 km WSW of Güiria, Venezuela",earthquake
2023-01-02,00:50:10.984,52.3274,-168.3055,28.684,4.3,us7000j1hy,"Fox Islands, Aleutian Islands, Alaska",earthquake
2023-01-02,00:47:22.321,-7.7534,123.2862,248.701,4.4,us7000j44n,"152 km NE of Maumere, Indonesia",earthquake
2023-01-02,00:22:05.645,6.8279,-73.0877,153.952,4.3,us7000j43n,"10 km N of Jordán, Colombia",earthquake
2023-01-01,23:59:32.846,-2.4906,140.7278,35,4.2,us7000j3yb,"4 km NNE of Jayapura, Indonesia",earthquake
2023-01-01,23:56:53.930,19.3601,-65.7256,34,3.62,pr2023001004,Puerto Rico region,earthquake
2023-01-01,23:27:38.392,37.0501,135.2338,368.953,4.3,us7000j1hk,Sea of Japan,earthquake
2023-01-01,23:10:09.024,-6.1642,130.3662,110.639,4,us7000j3y7,"270 km WSW of Tual, Indonesia",earthquake
2023-01-01,23:01:29.036,-4.5724,151.7111,151.332,4.4,us7000j3y8,"64 km SW of Rabaul, Papua New Guinea",earthquake
2023-01-01,22:31:16.570,18.3643,-68.3946,78,3.81,pr2023001003,"22 km E of Boca de Yuma, Dominican Republic",earthquake
2023-01-01,22:19:27.780,-19.0542,-177.6062,496.363,4.4,us7000j1hf,Fiji region,earthquake
2023-01-01,22:17:09.750,52.1341,-170.3181,25.6,2.7,ak02320qjt4,"133 km SW of Nikolski, Alaska",earthquake
2023-01-01,21:59:00.724,38.0399,72.3573,117.822,4,us7000j1hb,Tajikistan,earthquake
2023-01-01,21:55:08.183,31.3366,140.9507,56.524,4.5,us7000j1hc,"Izu Islands, Japan region",earthquake
2023-01-01,21:32:44.421,-21.3126,-67.2105,201.911,4.4,us7000j1h7,"102 km SSW of Uyuni, Bolivia",earthquake
2023-01-01,21:24:15.849,29.7295,70.1934,10,4.3,us7000j1h6,"25 km NW of Dajal, Pakistan",earthquake
2023-01-01,21:23:47.177,31.68425514,-104.421101,6.131567383,3.3,tx2023abqj,"54 km S of Whites City, New Mexico",earthquake
2023-01-01,20:10:32.239,18.7635,145.3291,305.991,4.4,us7000j1gz,"Pagan region, Northern Mariana Islands",earthquake
2023-01-01,19:37:16.273,15.7604,-92.0924,203.319,4.6,us7000j1gs,"6 km NNW of Verapaz, Mexico",earthquake
2023-01-01,19:35:38.108,-3.4567,131.0209,10,4.5,us7000j1gt,"233 km E of Amahai, Indonesia",earthquake
2023-01-01,19:03:06.178,2.0751,128.135,153.78,4.3,us7000j3y3,"40 km NNE of Tobelo, Indonesia",earthquake
2023-01-01,18:55:09.666,40.6042,-29.1424,10,4.7,us7000j1gq,Azores Islands region,earthquake
2023-01-01,18:35:04.510,40.409,-123.971,30.63,5.35,nc73827571,"15km SE of Rio Dell, CA",earthquake
2023-01-01,18:34:14.740,19.1401666666667,-156.197,38.49,3.77,hv73290972,"46 km W of Hawaiian Ocean View, Hawaii",earthquake
2023-01-01,18:26:42.715,-56.2046,-123.4337,10,5.8,us7000j1u6,southern East Pacific Rise,earthquake
2023-01-01,18:24:29.990,-2.5298,140.8085,14.759,5.5,us7000j1g5,"near the north coast of Papua, Indonesia",earthquake
2023-01-01,18:20:53.014,-60.8195,-51.0213,11.175,4.7,us7000j3ya,Scotia Sea,earthquake
2023-01-01,17:58:51.144,-13.8607,166.5156,10,4.6,us7000j3y9,"112 km W of Sola, Vanuatu",earthquake
2023-01-01,17:12:32.050,19.1714992523193,-155.459167480469,30.6700000762939,2.49000001,hv73290877,"Island of Hawaii, Hawaii",earthquake
2023-01-01,16:47:16.880,32.6028333,-117.9698333,5.95,2.65,ci40152719,"43km SE of San Clemente Is. (SE tip), CA",earthquake
2023-01-01,16:40:44.390,51.3757,-176.4761,23.3,2.6,ak0231xay5g,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2023-01-01,16:28:26.753,31.71729206,-104.2797612,7.10847168,2.6,tx2023abgp,"51 km S of Whites City, New Mexico",earthquake
2023-01-01,16:24:26.828,-25.1974,178.5519,595.75,5.3,us7000j1fq,south of the Fiji Islands,earthquake
2023-01-01,15:36:56.796,52.1881,-168.2389,39.6,2.5,ak0231wooxt,"93 km SSE of Nikolski, Alaska",earthquake
2023-01-01,15:10:10.297,51.2157,-176.2718,15.4,2.5,ak0231wj0pd,"77 km SSE of Adak, Alaska",earthquake
2023-01-01,14:45:43.943,52.4038,-168.3947,35,3.4,us7000j3y0,"67 km SSE of Nikolski, Alaska",earthquake
2023-01-01,14:43:24.061,51.1134,-176.2466,12.6,2.6,ak0231w4owz,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2023-01-01,14:41:34.050,49.7205,150.7358,390.141,4.1,us7000j1fc,northwest of the Kuril Islands,earthquake
2023-01-01,13:18:26.427,52.2581,-168.2943,35,3.4,us7000j3xw,"84 km SSE of Nikolski, Alaska",earthquake
2023-01-01,13:10:58.520,17.9275,-66.9091,14,3.58,pr2023001002,Puerto Rico region,earthquake
2023-01-01,13:02:57.719,36.6979,76.9588,97.9,4.3,us7000j1f2,"173 km WSW of Zangguy, China",earthquake
2023-01-01,12:29:07.036,63.5602,-149.8164,109.4,2.5,ak0231uus49,"47 km WNW of Cantwell, Alaska",earthquake
2023-01-01,12:18:59.438,-23.0757,-68.9208,106.605,4.9,us7000j1ew,"68 km S of Calama, Chile",earthquake
2023-01-01,10:44:46.322,10.069,126.5571,33.676,4.3,us7000j3xv,Philippine Islands region,earthquake
2023-01-01,10:35:06.137,18.6319,120.9637,46.019,4.4,us7000j1eg,"12 km WNW of Claveria, Philippines",earthquake
2023-01-01,10:33:51.640,40.5551667,-124.0075,22.18,2.46,nc73827486,"8km E of Hydesville, CA",earthquake
2023-01-01,10:09:37.830,18.2065,-67.1173333333333,21.88,2.95,pr71390183,"2 km ENE of Mayagüez, Puerto Rico",earthquake
2023-01-01,09:07:25.940,35.8168333,-121.3523333,3.74,2.6,nc73827466,"24km NW of San Simeon, CA",earthquake
2023-01-01,09:06:48.150,17.9266,-66.9146,14,3.81,pr2023001001,"5 km S of Guánica, Puerto Rico",earthquake
2023-01-01,09:04:40.710,17.8303333333333,-65.9855,10.92,2.78,pr71390148,"16 km S of Lamboglia, Puerto Rico",earthquake
2023-01-01,08:58:03.190,17.9823333333333,-66.9993333333333,12.94,2.53,pr71390133,"5 km E of La Parguera, Puerto Rico",earthquake
2023-01-01,08:47:06.399,23.9374,122.5711,31.485,4.1,us7000j3xz,"73 km SW of Yonakuni, Japan",earthquake
2023-01-01,08:33:24.109,52.4985,-166.8818,23.98,2.6,us7000j5dc,"142 km ESE of Nikolski, Alaska",earthquake
2023-01-01,08:32:16.464,52.6145,-166.9988,18.2,3,us7000j3yd,"130 km ESE of Nikolski, Alaska",earthquake
2023-01-01,08:29:03.421,-6.2336,154.7485,131.681,4.1,us7000j3xr,"81 km W of Panguna, Papua New Guinea",earthquake
2023-01-01,08:26:08.383,52.557,-166.9914,29.532,3.6,us7000j3xx,"133 km ESE of Nikolski, Alaska",earthquake
2023-01-01,07:03:01.555,-58.8341,-25.5621,38.411,5.2,us7000j1d2,South Sandwich Islands region,earthquake
2023-01-01,06:49:10.190,36.595,-121.2063333,7.74,3.9,nc73827436,"9km NW of Pinnacles, CA",earthquake
2023-01-01,06:39:45.239,36.5351,70.8869,181.449,4.7,us7000j1cr,"36 km S of Jurm, Afghanistan",earthquake
2023-01-01,06:24:46.403,-15.1473,66.7962,10,4.2,us7000j3ye,Mid-Indian Ridge,earthquake
2023-01-01,06:19:31.410,36.5958333,-121.2001667,8.14,3.14,nc73827426,"9km NW of Pinnacles, CA",earthquake
2023-01-01,05:37:17.016,51.461,-177.4797,33.99,3,us7000j5a0,"74 km SW of Adak, Alaska",earthquake
2023-01-01,05:37:05.794,2.4752,128.6389,231.588,4.1,us7000j3xs,"Halmahera, Indonesia",earthquake
2023-01-01,05:27:09.979,17.4535,93.4248,39.85,4.7,us7000j1cd,"157 km WNW of Pathein, Myanmar",earthquake
